fips,medloan,jobsretained,zpop,n_loan,n_dentists,rural,med_cap,jobs_cap,loan_cap,dent_ca
24005,26614993.55,2123,723606,286,17951,0,36.781055,293.39169,39.524273,2480.77
24009,2843170.621,227,39141,15,282,0,72.639191,579.95453,38.322987,720.47217
24011,268492,25,11760,4,32,0,22.830952,212.58504,34.013607,272.10886
24013,3997838,324,126351,44,900,0,31.640732,256.42853,34.823627,712.30145
24015,1058317,106,65559,14,210,0,16.142971,161.68642,21.354811,320.32214
24017,4538441.582,319,97474,35,819,0,46.560535,327.26675,35.907013,840.22406
24019,861799,54,16432,4,23,0,52.446384,328.62708,24.342747,139.97079
24021,7947576.736,584,176588,81,2223,0,45.006325,330.71329,45.86948,1258.8624
24023,490616.4688,35,18345,6,26,0,26.743879,190.78767,32.706459,141.728
24025,8750509.439,552,191204,71,1804,0,45.765305,288.6969,37.133114,943.49493
24027,11810281.39,1052,220611,146,3601,0,53.534416,476.85745,66.17984,1632.2849
24029,255903.5156,29,14816,4,18,0,17.272106,195.73434,26.997841,121.49028
24031,43951655.14,3899,872843,575,44132,0,50.354595,446.70117,65.876678,5056.1211
24033,16180516.6,1275,711100,201,14638,0,22.754208,179.29968,28.266068,2058.501
24035,914966.9531,67,23396,10,54,0,39.107838,286.37375,42.742348,230.80869
24037,1852901.688,174,57616,18,232,0,32.1595,301.99945,31.241322,402.66592
24041,1481644.5,112,19245,16,31,0,76.988541,581.96936,83.138481,161.0808
24043,5228227.539,416,109061,31,460,0,47.93856,381.4379,28.424459,421.78232
24045,2825201.699,173,62733,22,344,0,45.035336,275.77191,35.069263,548.35571
24047,1456667.5,117,44320,16,135,0,32.867046,263.98917,36.101082,304.60287
24510,6233410.012,510,649970,86,8056,0,9.5903044,78.465157,13.23138,1239.4418
25001,6822675.155,428,147736,67,4620,0,46.181534,289.70596,45.351166,3127.2
25003,3774918,324,105362,40,1026,0,35.828079,307.51126,37.964352,973.78564
25005,18465183.16,1389,475025,143,9375,0,38.872025,292.40567,30.10368,1973.5803
25007,372626.9531,28,9551,6,11,0,39.014442,293.16302,62.820648,115.17119
25009,32264095.42,2331,647684,303,25128,0,49.814564,359.89774,46.782074,3879.6697
25011,1873208.938,120,42294,13,250,0,44.29018,283.72818,30.737221,591.1004
25013,15720377.19,815,405945,103,9672,0,38.725388,200.76611,25.372896,2382.5889
25015,5412881.398,373,132732,41,1120,0,40.780529,281.0174,30.889311,843.80554
25017,78703992.04,4888,1451438,711,120764,0,54.224838,336.76947,48.985901,8320.2998
25019,422516.3984,28,9520,6,9,0,44.381973,294.11765,63.025211,94.537819
25021,39353714.83,3009,644183,359,31068,0,61.090893,467.1033,55.729504,4822.853
25023,14900172.14,1084,425839,150,9672,0,34.990154,254.5563,35.224579,2271.281
25025,25095308.04,1508,688370,229,51894,0,36.456131,219.06824,33.266994,7538.6782
25027,34047341.7,1874,644146,254,29568,0,52.85656,290.92783,39.432053,4590.2637
26003,4500,2,5073,1,4,1,0.88704908,39.424404,19.712202,78.848808
26005,1587738,77,82011,14,360,0,19.360062,93.889847,17.070881,438.96552
26007,714860,59,24244,8,26,0,29.486059,243.35918,32.997856,107.24303
26009,317720,24,6284,3,16,1,50.560154,381.92233,47.740292,254.6149
26011,184120.5,27,9295,3,14,0,19.808554,290.47876,32.275417,150.61861
26013,250000,12,4148,1,6,1,60.270008,289.29605,24.108004,144.64803
26015,688862.4492,72,32525,8,51,0,21.179476,221.36818,24.596464,156.80246
26017,2063413.723,188,83079,25,284,0,24.836767,226.29063,30.091841,341.84329
26019,217216,13,6723,3,16,1,32.309387,193.36606,44.622936,237.989
26021,2980408.922,220,142953,31,890,0,20.848873,153.89673,21.68545,622.58228
26023,765855.3906,64,38169,8,69,0,20.064854,167.67534,20.959417,180.77498
26025,2664861.9,252,125401,32,570,0,21.250723,200.95534,25.518137,454.54184
26027,498000,44,23260,4,32,0,21.410147,189.16595,17.196905,137.57524
26029,548090.8516,29,24587,9,105,0,22.291897,117.94851,36.60471,427.05496
26031,426194,30,19304,5,22,0,22.078014,155.4082,25.901367,113.96602
26033,379885.3203,40,28371,6,69,0,13.389916,140.98904,21.148355,243.20609
26035,342147.7109,34,28513,4,24,0,11.999709,119.24385,14.028688,84.172134
26037,1194096.969,109,40916,12,100,0,29.184109,266.39944,29.328381,244.40317
26039,171604,19,10413,2,4,0,16.479784,182.46423,19.20676,38.413521
26041,1006771.398,92,28069,14,50,0,35.867733,327.76373,49.87709,178.13246
26043,1073295,116,22879,12,75,0,46.911797,507.01517,52.449844,327.81152
26045,3436294.162,331,103795,38,600,0,33.106548,318.89783,36.610626,578.0625
26047,5132857.68,395,28978,20,144,0,177.12947,1363.103,69.017876,496.92871
26049,13546280.64,1391,403406,114,5292,0,33.579769,344.8139,28.259371,1311.8297
26051,111675.8672,11,16200,1,5,0,6.8935719,67.901237,6.1728396,30.864197
26053,135531.5996,19,11424,2,14,0,11.86376,166.31653,17.507002,122.54902
26055,7493583.67,583,81283,53,445,0,92.191277,717.24713,65.204285,547.46997
26057,745074,64,19346,6,36,0,38.513077,330.81775,31.014164,186.08498
26059,590831,58,21988,7,45,0,26.870611,263.78024,31.835546,204.65709
26061,571735,66,15191,6,48,0,37.636429,434.46777,39.49707,315.97656
26063,1026206.313,89,24704,9,102,0,41.540089,360.26553,36.431347,412.88861
26065,8246205.049,641,269284,86,2982,0,30.622707,238.03865,31.936543,1107.3811
26067,563673,64,45653,11,108,0,12.346899,140.18794,24.094803,236.56715
26069,385487.5,38,9986,3,28,0,38.602795,380.53275,30.042059,280.39255
26071,68100,14,5864,1,5,0,11.613234,238.74489,17.053205,85.266029
26073,1709853.5,174,46942,17,82,0,36.424812,370.6702,36.214905,174.68365
26075,3575188.625,298,117978,37,520,0,30.303858,252.58946,31.36178,440.76013
26077,8808634.832,788,214110,84,1969,0,41.140697,368.03513,39.23217,919.62073
26079,405938.6016,43,8148,3,5,0,49.820644,527.73688,36.818851,61.364754
26081,25425560.6,1885,535372,204,9870,0,47.49139,352.09164,38.104347,1843.5779
26087,1987217.07,190,68820,23,276,0,28.875574,276.08252,33.420517,401.0462
26089,254645,24,6079,3,20,1,41.88929,394.80179,49.350224,329.0015
26091,1574740.484,151,78958,19,315,0,19.944027,191.24091,24.063427,398.94629
26093,6968732.297,530,125728,58,690,0,55.427052,421.54492,46.131332,548.80377
26097,24600,8,5202,1,9,0,4.7289505,153.787,19.223375,173.01038
26099,25947815.74,2011,757732,270,24128,0,34.244053,265.39728,35.632652,3184.2393
26101,610432,42,14093,5,18,0,43.314552,298.02029,35.478607,127.72298
26103,2034286.67,178,58397,26,228,0,34.835464,304.81018,44.522835,390.43103
26105,735219.1172,54,16507,7,15,0,44.539837,327.13394,42.40625,90.870537
26107,899725,56,22025,8,44,0,40.85017,254.25653,36.322361,199.77298
26109,356600,41,13303,5,14,0,26.805984,308.20117,37.585506,105.23942
26111,2423087.66,227,72529,28,171,0,33.408535,312.97827,38.605247,235.76776
26113,80400,9,7536,1,2,1,10.66879,119.42675,13.269639,26.539278
26115,1967994,159,100842,22,384,0,19.515619,157.67239,21.816307,380.79373
26117,1321716.93,128,48211,12,210,0,27.415257,265.49957,24.890585,435.58524
26119,79400,9,4002,1,4,1,19.84008,224.88756,24.987507,99.950027
26121,3589322.973,287,149494,37,819,0,24.009813,191.98094,24.750156,547.84808
26123,686411.5469,63,31850,6,84,0,21.551382,197.8022,18.838305,263.73627
26125,54861481.88,4695,1160212,563,82716,0,47.28574,404.66742,48.525616,7129.3867
26127,164910,14,15008,3,24,0,10.98814,93.283585,19.98934,159.91472
26129,204447.4961,24,12874,4,16,1,15.880651,186.42224,31.070374,124.28149
26131,76950,9,3320,1,3,1,23.177711,271.08435,30.120481,90.361443
26133,181570,15,13188,2,4,0,13.767819,113.73976,15.165301,30.330603
26135,84299.07031,6,4657,1,2,1,18.101583,128.8383,21.473051,42.946102
26137,503636,62,18911,9,17,0,26.631907,327.8515,47.591351,89.894768
26139,9627197.738,699,227719,83,1485,0,42.276657,306.95724,36.448429,652.11951
26141,12947,1,1541,1,4,0,8.4016876,64.892929,64.892929,259.57172
26143,379631.1641,45,22247,5,30,0,17.064375,202.27446,22.474941,134.84964
26145,2979349,294,162506,32,1128,0,18.333778,180.9164,19.69158,694.12823
26147,3786397.867,367,135040,45,1104,0,28.039083,271.77133,33.32346,817.53552
26149,717532,83,54277,10,120,0,13.219817,152.91928,18.424009,221.08812
26151,164059,25,16748,3,36,0,9.7957373,149.27156,17.912586,214.95103
26153,92270,12,6752,2,5,0,13.665581,177.72511,29.620853,74.052132
26155,1346220.102,108,59922,14,140,0,22.466208,180.2343,23.363707,233.63705
26157,687970,63,38225,7,72,0,17.997908,164.8136,18.312622,188.3584
26159,569641.6387,70,40495,8,120,0,14.066962,172.86084,19.755526,296.33289
26161,16251916.72,1264,316266,144,7872,0,51.38686,399.66357,45.531292,2489.0439
26163,38496752.82,3240,1670530,373,62220,0,23.044634,193.95042,22.328243,3724.5664
26165,1559767.5,134,29049,8,75,0,53.694363,461.28955,27.539675,258.18445
27001,325435,30,11136,2,10,0,29.223688,269.39655,17.95977,89.798851
27003,8493748.5,552,269790,62,2230,0,31.482815,204.60358,22.980837,826.56879
27005,775765,64,15047,9,20,0,51.556126,425.33395,59.812588,132.91685
27007,1808075,126,30735,11,68,0,58.827885,409.95609,35.789818,221.24614
27009,859224,75,24450,7,45,0,35.142086,306.74847,28.629856,184.04907
27013,3808865,302,43641,28,180,0,87.277214,692.00983,64.159851,412.45618
27015,688114,53,26476,6,45,0,25.990105,200.18129,22.662033,169.96526
27017,845137,80,26622,10,76,0,31.745811,300.50336,37.56292,285.47818
27019,3130715.539,216,49633,27,245,0,63.077297,435.19434,54.399292,493.6232
27021,259700,22,7300,2,40,1,35.575344,301.36987,27.397261,547.94519
27023,819707,37,7991,2,5,0,102.57877,463.0209,25.028156,62.570393
27025,1095400,96,31506,8,115,0,34.767982,304.70386,25.391989,365.00983
27027,1327610,107,42216,13,105,0,31.448029,253.4584,30.794012,248.72087
27029,139129.0195,15,6040,2,6,0,23.034605,248.34438,33.112583,99.337746
27031,126700,12,3384,1,3,1,37.440899,354.60992,29.550827,88.652481
27033,149300,12,6441,4,12,0,23.17963,186.30647,62.102158,186.30647
27035,3183912,179,51862,27,357,0,61.392002,345.14673,52.061241,688.3653
27037,13338285.5,896,355661,102,4736,0,37.502808,251.92529,28.678995,1331.6051
27039,169052,19,10652,2,8,0,15.870447,178.37025,18.775816,75.103264
27041,1814300,126,23217,15,54,0,78.145325,542.70575,64.607834,232.5882
27043,154485.8203,14,4903,2,7,0,31.508427,285.53946,40.791351,142.76973
27045,169700,15,11810,3,36,0,14.369179,127.01101,25.402201,304.82642
27047,319380,6,21525,3,13,0,14.83763,27.874565,13.937283,60.39489
27049,982300,62,29554,11,63,0,33.237465,209.78548,37.220005,213.16911
27051,104250,9,2222,1,1,1,46.917191,405.0405,45.004501,45.004501
27053,44561333.73,3189,1009454,325,67256,0,44.143997,315.91336,32.195621,6662.6118
27055,516900,24,15537,4,27,0,33.26897,154.46997,25.744995,173.77872
27057,266400,3,9610,3,5,0,27.721125,31.217482,31.217482,52.029137
27059,1231111,103,25067,9,45,0,49.112816,410.8988,35.903778,179.51889
27061,1624507.508,129,27946,18,124,0,58.130234,461.60452,64.409935,443.71286
27063,124600,4,4845,2,4,0,25.717234,82.559341,41.279671,82.559341
27065,199119,28,12184,4,18,0,16.342663,229.80959,32.829941,147.73474
27067,1700316.738,125,30967,16,102,0,54.907375,403.65552,51.667904,329.3829
27071,264500,27,10774,3,6,0,24.549843,250.6033,27.844812,55.689625
27073,82700,7,2927,1,3,1,28.254185,239.15271,34.164673,102.49402
27075,33500,8,6806,1,4,0,4.9221277,117.54334,14.692918,58.771671
27079,391242,40,17237,6,36,0,22.697802,232.05894,34.808842,208.85304
27081,43877,27,3018,2,6,1,14.538436,894.6322,66.269051,198.80716
27083,1033443,74,21834,8,44,0,47.331821,338.92096,36.640102,201.52057
27085,2139742,141,30312,11,104,0,70.590591,465.16232,36.289257,343.09845
27089,62900,7,2350,1,2,0,26.765957,297.87234,42.553192,85.106384
27091,513700,50,12725,6,13,0,40.36935,392.92731,47.151276,102.1611
27093,313630.8516,29,11365,3,20,0,27.596203,255.16937,26.396832,175.97888
27095,287894,22,22490,6,39,0,12.800979,97.821251,26.678524,173.4104
27097,905063,58,22739,5,42,0,39.802235,255.06839,21.988653,184.7047
27099,821081,65,28012,6,20,0,29.31176,232.04341,21.419392,71.397972
27101,250000,13,3105,1,2,1,80.515297,418.67953,32.20612,64.412239
27103,1450285,84,25001,8,50,0,58.009079,335.98657,31.99872,199.992
27105,141080,9,12654,1,11,0,11.149044,71.123756,7.9026394,86.929031
27107,257700,21,3240,2,8,0,79.537041,648.14813,61.728394,246.91357
27109,7995603.641,535,113914,49,1032,0,70.189827,469.65256,43.014908,905.94659
27111,1124816.5,127,36380,16,205,0,30.918541,349.0929,43.980209,563.4964
27113,364748.75,39,12340,5,8,0,29.558245,316.04538,40.518639,64.829819
27115,244500,19,12344,3,20,0,19.807194,153.92093,24.303305,162.02203
27117,216800,17,5958,3,4,0,36.38805,285.33066,50.352467,67.13662
27119,939775,54,21801,10,48,0,43.106968,247.69505,45.869457,220.17339
27121,253340,23,5366,5,3,0,47.212074,428.62466,93.179276,55.907566
27123,30683246.12,2264,496688,129,8007,0,61.775696,455.81934,25.972038,1612.0784
27127,376254.4688,24,8197,3,10,0,45.901485,292.79004,36.598755,121.99585
27129,185800,9,5527,2,18,1,33.616791,162.83698,36.185997,325.67395
27131,2104860,175,52333,9,114,0,40.220512,334.39703,17.197561,217.83578
27133,83972.50781,7,6332,1,4,0,13.261609,110.54959,15.792798,63.171192
27135,290329,20,11038,4,16,0,26.302681,181.19225,36.238449,144.9538
27137,6131373.307,522,143833,52,2275,0,42.628418,362.9209,36.153038,1581.6954
27139,3783053.699,327,89029,30,354,0,42.492374,367.29605,33.696884,397.62326
27141,1994765,127,70952,11,210,0,28.114288,178.99425,15.503439,295.97473
27143,113762.5,9,6671,2,10,0,17.053289,134.91231,29.980513,149.90256
27145,7808016,471,117977,49,1452,0,66.182526,399.23035,41.53352,1230.7484
27147,1696580,106,29940,11,62,0,56.666,354.04141,36.740147,207.08083
27149,321850,30,6739,2,9,0,47.759312,445.16989,29.677994,133.55096
27151,341485,34,8677,2,8,0,39.35519,391.84048,23.04944,92.197762
27153,370100,28,8096,3,22,0,45.713932,345.84979,37.055336,271.73914
27155,73300,10,2310,1,1,1,31.731602,432.90042,43.290043,43.290043
27157,984185,44,15338,6,64,0,64.166451,286.8692,39.11853,417.26431
27159,594939,48,10979,5,18,0,54.188816,437.19827,45.541489,163.94936
27161,383917,34,12927,4,8,0,29.698847,263.01538,30.942987,61.885975
27163,10877364.12,785,193457,86,2470,0,56.226261,405.77493,44.454323,1276.7695
27165,99875,11,6314,2,8,0,15.818024,174.21603,31.675642,126.70257
27169,1269547,114,34771,12,30,0,36.511662,327.85944,34.511517,86.278793
27171,4101771.014,240,76348,26,605,0,53.72467,314.35007,34.054592,792.42413
27173,43700,4,4331,1,4,1,10.090049,92.357422,23.089355,92.357422
28001,323966.1699,39,34693,6,14,0,9.3380842,112.41461,17.294556,40.353962
28003,737210,88,26744,8,18,0,27.565435,329.04578,29.913252,67.304817
28005,170700,25,5275,2,3,0,32.360191,473.93365,37.914692,56.87204
28007,205568,23,13443,5,6,0,15.291824,171.09276,37.19408,44.632893
28011,893343.5,100,24216,11,26,0,36.890629,412.9501,45.424511,107.36703
28013,50500,8,5298,1,3,0,9.5318985,151.00038,18.875048,56.625141
28015,21105,5,3344,1,2,1,6.3113036,149.52153,29.904306,59.808613
28017,200010,24,15103,4,12,0,13.243064,158.90883,26.484804,79.454414
28019,692400,44,7911,2,8,1,87.523705,556.18756,25.281254,101.12502
28023,123800,19,7502,3,3,1,16.502266,253.26579,39.989338,39.989338
28025,75407,8,17520,3,3,0,4.3040524,45.662102,17.123287,17.123287
28027,217600,15,23267,4,11,0,9.3523016,64.468994,17.19173,47.27726
28029,144644.0801,8,22517,5,22,0,6.4237723,35.528713,22.205444,97.703957
28031,141200,12,9636,3,6,0,14.653383,124.533,31.133251,62.266502
28033,3012976.352,275,94755,39,396,0,31.797544,290.22214,41.158779,417.91989
28035,819891.6396,92,59331,20,52,0,13.818942,155.06227,33.70919,87.643898
28039,362900,44,22872,5,7,0,15.866562,192.37495,21.86079,30.605106
28041,64700,7,5920,1,2,0,10.929054,118.24324,16.891891,33.783783
28043,456899.2969,32,20055,6,10,0,22.782314,159.5612,29.917727,49.862877
28045,479437,28,30122,8,33,0,15.916506,92.955315,26.558661,109.55448
28047,3564292.309,383,188781,52,1216,0,18.880568,202.88058,27.545145,644.13263
28049,3955154.031,372,153326,60,1784,0,25.795717,242.6203,39.132305,1163.5339
28051,68052.5,17,11959,3,12,0,5.690484,142.15236,25.085709,100.34283
28057,115764.5,13,11644,2,4,0,9.941987,111.64548,17.176228,34.352455
28059,1534176.959,198,106984,32,336,0,14.340247,185.0744,29.911015,314.06564
28061,159900,18,6000,2,4,1,26.65,300,33.333332,66.666664
28065,61300,0,3459,1,4,0,17.721886,0,28.910089,115.64036
28067,881576.75,90,54087,16,105,0,16.299236,166.39857,29.58197,194.13168
28069,61500,5,4553,1,2,1,13.507578,109.8177,21.963541,43.927082
28071,3256177.383,209,30027,25,22,0,108.44165,696.04022,83.2584,73.267395
28073,3747812.738,334,55580,45,260,0,67.430962,600.93561,80.964378,467.79416
28075,1791062.168,170,47691,29,96,0,37.555557,356.4614,60.808121,201.29584
28077,158288,10,8987,4,4,0,17.612997,111.27184,44.508736,44.508736
28079,166472.5,20,15683,3,7,0,10.614838,127.52662,19.128994,44.634319
28081,2439796.889,200,53958,29,168,0,45.216591,370.65866,53.745506,311.35327
28083,490918,49,28116,9,11,0,17.460449,174.27798,32.010242,39.123631
28085,636408,50,22654,7,13,0,28.092522,220.71158,30.89962,57.38501
28087,1327978.539,124,37148,15,64,0,35.748318,333.79993,40.379025,172.28384
28089,3515308.775,346,71680,62,288,0,49.041695,482.7009,86.495537,401.78571
28091,205606,24,17281,5,6,0,11.897807,138.88086,28.933512,34.720215
28093,77299.19922,10,16360,2,5,0,4.7248898,61.124695,12.224939,30.562347
28095,668984.5,48,32878,9,39,0,20.347481,145.99428,27.373928,118.62035
28097,35520,3,7994,2,4,0,4.4433327,37.528145,25.018764,50.037529
28099,252215.0986,31,30550,6,34,0,8.2558136,101.47299,19.639935,111.29296
28101,147600,16,6629,2,4,0,22.265802,241.36371,30.170464,60.340927
28105,725100,69,38704,9,18,0,18.734497,178.27615,23.25341,46.506821
28107,359885,29,15180,5,9,0,23.70784,191.04085,32.938076,59.288536
28109,471120,45,48933,6,36,0,9.6278582,91.962479,12.261663,73.569984
28113,753769,93,38862,12,66,0,19.396042,239.30832,30.878492,169.83171
28115,146512.5,16,17941,2,5,0,8.1663504,89.181206,11.147651,27.869127
28117,625128.668,62,26788,7,22,0,23.336145,231.44691,26.131104,82.126328
28119,17823.15039,4,3650,1,1,0,4.8830547,109.58904,27.397261,27.397261
28121,2589508.418,270,114049,43,576,0,22.705227,236.74034,37.703091,505.04608
28123,327377.1719,35,26070,5,22,0,12.557621,134.25394,19.179132,84.388184
28125,6130,3,3457,1,0,1,1.7732137,86.780449,28.926815,0
28127,289534.3398,32,20375,7,14,0,14.210275,157.05522,34.355827,68.711655
28129,109161.8203,16,9969,2,12,0,10.950128,160.49754,20.062193,120.37315
28131,162862.2002,24,10506,3,4,0,15.501827,228.44089,28.555111,38.073483
28133,267865,31,17098,4,18,0,15.666452,181.30775,23.394548,105.27547
28135,113900,10,5248,3,4,0,21.703506,190.54878,57.164635,76.219513
28137,444125,43,13019,6,7,0,34.113602,330.2865,46.086491,53.76757
28139,275645,36,14957,5,10,0,18.429163,240.68997,33.429165,66.85833
28143,25000,0,6584,1,0,0,3.7970839,0,15.188335,0
28145,384200,35,15654,3,10,0,24.543247,223.58502,19.164431,63.881435
28147,51654,12,12156,2,3,1,4.2492595,98.716682,16.45278,24.679171
28149,775727.9531,85,49238,12,58,0,15.75466,172.63089,24.37142,117.7952
28151,855840,91,48028,14,38,0,17.819605,189.47281,29.149662,79.120514
28153,187034,29,16007,3,4,0,11.684513,181.17073,18.7418,24.989067
28155,38479,6,6890,2,3,1,5.5847607,87.082726,29.027576,43.541363
28157,45388.12109,7,6461,1,2,0,7.0249376,108.34236,15.47748,30.95496
28159,405405,28,16493,3,4,0,24.580427,169.769,18.189535,24.252714
28161,54600,5,8797,1,2,0,6.2066612,56.837559,11.367512,22.735023
28163,268164.8906,32,21030,7,7,0,12.75154,152.16357,33.285782,33.285782
